date,sales_usd,product_description,client_name,sales_agent_name
43846,2457.215156,Producto E,Pescaditos SA de CV,Edson Álvarez
43846,19760.06925,Producto E,Pescaditos SA de CV,Edson Álvarez
43846,285200.0854,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43846,721757.6885,Producto H,Pescaditos SA de CV,Edson Álvarez
43846,894329.7947,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43847,147417.5934,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez
43847,273177.9994,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43847,504833.8731,Producto H,Pescaditos SA de CV,Edson Álvarez
43847,2582229.574,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43850,1841.003347,Producto E,Pescaditos SA de CV,Edson Álvarez
43850,3896.751362,Producto E,Pescaditos SA de CV,Edson Álvarez
43850,50287.24835,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43850,52031.22406,Producto F,Carpinteros Unidos del Bajio,Edson Álvarez
43850,53238.9921,Producto H,Pescaditos SA de CV,Edson Álvarez
43850,825393.7655,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43851,1784394.151,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43851,2725169.657,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43852,417485.0836,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43852,437117.7079,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43852,735576.5378,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43853,175858.629,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43853,1263790.084,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43854,84720.26096,Producto E,Pescaditos SA de CV,Edson Álvarez
43854,115439.2895,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43854,121640.4786,Producto E,Pescaditos SA de CV,Edson Álvarez
43854,300186.5135,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez
43854,347370.5144,Producto H,Pescaditos SA de CV,Edson Álvarez
43854,1171918.306,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43857,146118.6335,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43857,275159.672,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43857,4636971.626,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43858,87604.56456,Producto E,Pescaditos SA de CV,Edson Álvarez
43858,104495.6979,Producto E,Pescaditos SA de CV,Edson Álvarez
43858,116340.5477,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43858,304936.7613,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43858,1108468.64,Producto H,Pescaditos SA de CV,Edson Álvarez
43858,1472583.829,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43859,784336.8923,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43859,3652148.744,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43860,304352.3618,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43860,862378.2973,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez
43860,3039679.656,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43861,9617.856463,Producto E,Pescaditos SA de CV,Edson Álvarez
43861,70936.27678,Producto E,Pescaditos SA de CV,Edson Álvarez
43861,370904.9563,Producto H,Pescaditos SA de CV,Edson Álvarez
43683,387333.3211,Producto G,Quesillos S.C.,Edson Álvarez
43587,933985.0014,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43587,6248937.47,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43588,456589.8844,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43588,1088741.757,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43589,1553351.697,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43591,808304.7034,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43592,1069340.223,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43592,4136772.817,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43593,311860.9677,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43593,1510584.552,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43594,468197.1866,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43594,1142870.797,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43598,1086968.816,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43598,2075138.124,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43599,1458916.084,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43599,7757326.341,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43600,1294570.064,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43601,19162.88903,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43603,673869.1371,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43605,89359.159,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43605,596448.4871,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43606,1771673.188,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43606,5814907.82,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43607,254975.2399,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43608,714482.2865,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43609,183941.0753,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43612,50607.49645,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43613,46462.29124,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43613,1415495.535,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43613,8615979.438,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43616,2443911.946,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43617,1723.336214,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43617,2788900.848,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43619,805715.4202,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43619,1015811.021,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43619,3148694.529,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43619,4577958.478,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43620,644462.3608,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43620,998702.2641,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43620,5171056.518,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43621,921315.4719,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43621,5446088.125,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43622,343729.041,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43622,4698446.629,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43623,447777.2645,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43623,1446164.394,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43623,4539619.673,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43624,348328.8839,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43624,2761239.472,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43626,238670.1045,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43626,373580.0347,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43626,3797148.647,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43626,4375647.732,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43627,65286.19593,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43627,2288764.09,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43627,5857965.714,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43628,430544.2704,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43628,829558.2404,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43628,2220552.034,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43628,6028332.315,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43628,7953077.101,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43629,692568.7547,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43629,4428398.598,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43630,260001.2053,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43630,1145678.986,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43630,5014806.375,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43631,194608.9516,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43631,1015921.34,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43631,2614432.557,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43633,408097.0114,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43633,517030.6639,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43633,8344469.762,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43634,391235.1871,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43634,1812346.399,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43634,5117088.761,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43634,11250133.91,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43635,95624.32273,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43635,119925.715,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43635,579128.009,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43635,3350454.5,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43636,75721.80364,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43636,878157.4141,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43636,3911394.109,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43637,97483.57728,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43637,436692.8904,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43637,636757.913,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43637,3979345.425,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43638,192366.6137,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43638,4581318.786,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43640,537240.5545,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43640,1114001.195,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43640,1311437.984,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43640,3536371.383,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43640,10829234.7,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43641,486768.434,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43641,6976173.953,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43642,79565.79541,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43642,260520.5967,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43642,504936.3237,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43642,2724226.535,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43643,1008550.777,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43643,7648975.983,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43644,931587.8699,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43644,1177096.769,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43644,1231278.094,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43644,6514434.865,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43645,170607.9112,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43645,5105060.836,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43647,57337.4652,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43647,786967.3946,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43647,2692616.757,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43647,4814707.379,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43648,228599.7399,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43648,735323.76,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43648,7068180.223,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43649,399924.0923,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43649,643486.4449,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43649,6596290.001,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43650,658476.7313,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43650,1076472.536,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43650,4226241.813,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43650,5190310.351,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43651,565856.7176,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43651,746239.54,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43651,2589312.773,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43652,1392430.237,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43654,8411.092749,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43654,1552574.962,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43655,475449.2159,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43655,733440.9093,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43655,1889162.014,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43655,8335090.838,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43656,570365.801,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43656,5569380.535,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43657,1272236.793,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43657,3194268.339,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43657,5909042.824,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43658,395515.8887,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43658,462301.9043,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43658,10892992.55,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43659,567179.2549,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43661,840478.1006,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43661,1546723.463,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43661,5101411.457,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43661,5484964.559,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43662,60370.87945,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43662,2100766.02,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43662,6553239.375,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43663,352424.4097,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43663,1871687.893,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43663,6340959.37,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43664,258156.0706,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43664,1286258.072,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43664,1485085.854,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43664,3283859.863,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43665,508414.4365,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43665,632491.6915,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43665,4770899.983,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43665,6084852.292,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43666,481528.1971,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43666,2087293.602,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43668,334764.6518,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43668,657661.0014,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43668,3780884.744,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43669,130788.1382,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43669,801975.5296,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43669,975733.1988,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43669,4077180.727,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43670,636146.8697,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43670,5067220.94,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43671,341782.8927,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43671,2602129.101,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43672,304615.8106,Producto G,Jamonsitos SAPI de CV,Edson Álvarez
43672,450036.1786,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43672,3770742.226,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43675,168331.8955,Producto H,Jamonsitos SAPI de CV,Edson Álvarez
43675,1643368.997,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43675,5082035.361,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43676,737380.3384,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43676,5638083.217,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43677,767350.5405,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43677,7187884.243,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43678,908783.1736,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43678,1662021.618,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43678,6819043.724,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43678,7301257.465,Producto H,Jamonsitos SAPI de CV,Edson Álvarez
43679,172770.6764,Producto H,Jamonsitos SAPI de CV,Edson Álvarez
43679,935358.2576,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43679,1230456.909,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43679,3029255.699,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43680,465181.7002,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43680,1056915.004,Producto H,Jamonsitos SAPI de CV,Edson Álvarez
43680,3606511.421,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43682,160648.2965,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43682,327617.1439,Producto H,Jamonsitos SAPI de CV,Edson Álvarez
43682,3457286.598,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43683,476781.2665,Producto E,Jamonsitos SAPI de CV,Edson Álvarez
43683,495234.1284,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez
43683,645861.7482,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43683,2518492.725,Producto H,Jamonsitos SAPI de CV,Edson Álvarez
43683,4145240.212,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43684,475057.2357,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43684,1679391.74,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez
43685,302471.0623,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43685,406711.2416,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43685,1450446.001,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43685,8427345.261,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43686,373363.9075,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43686,6191246.388,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43687,956802.1446,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43687,1054979.469,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43689,65431.6691,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43689,76665.77955,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43689,1027679.25,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43689,4366370.387,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43690,1012599.27,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43690,1603046.502,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43690,6762870.326,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43690,7504378.966,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43691,1126083.681,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43691,1508507.582,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43691,7754557.151,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43692,480088.6166,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43692,821430.611,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
